created_at,favorite_count,full_text,category,ed_risk
Sun Dec 08 15:01:43 +0000 2024,0,kalau selalu merasa bersalah tiap abis makan keinginan buat muntahin tuh termasuk eating disorder,B,1
Sun Dec 29 12:22:18 +0000 2024,8,jends beberapa hari nafsu makan lapar banget pas makanan depan mata malah kepikiran muntah terus pernah ngerasain gini gaa,B,1
Sun Dec 31 17:28:18 +0000 2023,0,penderita asam lambung habis makan ramen punya selfcontrol malah pake chili powder kebanyakan akhirnya apa yak muntah muntah tengah malem pergantian tahun gini,B,1
Sun Feb 02 03:36:19 +0000 2025,0,kayanya gendut engganya tergantung dr prasangka sendiri deh kmrn stress binge eating kaya babi terus mikir badan gemuk banget bloating pas pake kaos crop ternyata badan slim,B,1
Sun Feb 02 04:33:25 +0000 2025,0,bjir lah pengen ngemil terus,B,1
Sun Feb 02 06:43:11 +0000 2025,0,makan banyak banget kan kemarin terus bingung kok tetep berat eh lupa kan bulimia wkwkwkwk makan banyak muntahin,B,1
Sun Feb 02 10:46:47 +0000 2025,0,selalu lapar jam segini,B,1
Sun Feb 02 10:50:19 +0000 2025,1,ngemil terus otw lemu,B,1
Sun Feb 02 14:19:13 +0000 2025,0,god knows how im doing my best buat muntahin makanan pas makan,B,1
Sun Feb 02 17:49:25 +0000 2025,0,tbtb keingetan saking aing kalau cinta sama orang rela makan duren dipaksa yaudah kalau kamu gamau makan brarti tandanya gasayang pas nyampe rumah aing muntah² wkwk,B,1
Sun Feb 09 03:19:07 +0000 2025,10,tebak siapa kurusan howeee ternyata memang bener stress lebih ampuh nurunin berat badan wkwkwk sebenarnya bakal ngira bakal binge eating stress ternyata enggak hwhwhw yaaa kurus banget kok jadi aman cuma memang collarbone jadi keliatan,B,1
Sun Feb 09 13:38:21 +0000 2025,0,haduuh selalu lapar jam segini si,B,1
Sun Feb 16 07:22:12 +0000 2025,0,begah banget makan ngemil terus tadi,B,1
Sun Feb 16 11:53:56 +0000 2025,0,binge eating hari wow,B,1
Sun Feb 16 21:55:30 +0000 2025,1,hawane pingin ngemil terus,B,1
Sun Feb 23 01:10:26 +0000 2025,0,smg selalu lapar meskipun makan banyak,B,1
Sun Feb 23 09:49:32 +0000 2025,0,padahal abis makan lapar gitu pengen ngemil terus mulutnya,B,1
Sun Jan 03 14:27:34 +0000 2021,0,sedikit ngerasa bersalah makan bakpia kukus,B,1
Sun Jan 05 15:31:57 +0000 2025,0,please ilangin rasa bersalah makan mang anjing tai nih perut,B,1
Sun Jan 12 13:34:46 +0000 2025,0,lapar selalu ih pengen ngemil terus,B,1
Sun Jan 12 17:27:59 +0000 2025,0,lepas rokok mulut maunya ngemil terus eh bener pas nimbang naik kilogram wkwk,B,1
Sun Jan 19 04:31:16 +0000 2025,0,bagaimana naik jam sekali makan selalu ngemil terus,B,1
Sun Jan 19 11:37:26 +0000 2025,0,semenjak skripsian kepikiran makan terus,B,1
Sun Jan 19 19:20:24 +0000 2025,0,wajar banget lah buat lu balesan lu bilang keturunan suka makanan manis gabisa minum manis yaaa sangat wajar buat lu baru tahun kena diabet makan terus manis paling tetiba cuci darah kena keginjal,None,0
Sun Jan 26 02:16:23 +0000 2025,1,anj kalau w disitu w muntahin makanan,B,1
Sun Jan 26 09:37:56 +0000 2025,1182,cewek hobinya pengen kurus body goals ngegym also cewek makan seblak mie ayam dimsum [URL],D,1
Sun Jan 26 12:31:12 +0000 2025,0,lapar banget kenaoa selalu lapar,B,1
Sun Jan 26 17:31:33 +0000 2025,0,lapar terus pengen ngemil terus nih mulut,B,1
Sun Jul 14 03:25:28 +0000 2024,0,berhenti makan donat gula,B,1
Sun Jul 14 03:46:45 +0000 2024,0,tictac tuh beneran serunya berhenti pgn makan terus an,B,1
Sun Jul 14 08:43:37 +0000 2024,0,banget berhenti makan manis manis,B,1
Sun Jul 21 09:02:54 +0000 2024,0,temen muslim pake hijab makan m depan cuma ngingetin doang gabisa bilang muntahin makanan lo pro zio benci sama lo cuma bilang istighfar lu kan masuk list kalau jawaban sesuai mau lo yaudah pilihan,B,1
Sun Jul 30 11:11:38 +0000 2023,3,allah moga segera [URL] kaka sakit muntah terus demam mau makan hari inikmarin abis dimarahi gara jajan es sembarangan mainnya jauhfeels guilty syafakallah nak [URL],B,1
Sun Jun 04 17:22:25 +0000 2023,0,beneran muntahin makanan seharian wkwkw,B,1
Sun Jun 23 05:54:13 +0000 2024,0,pernah seminggu cuma makan dikit dikit tapo weekend langsung binge eating,B,1
Sun Mar 10 00:27:23 +0000 2024,348,binge eating is something i almost always deal with after restricting for a long time it makes almost everything i worked hard for go away in a split second and it s exhausting but i ve learned some tipsamptricks to prevent it overtime,B,1
Sun Mar 10 14:17:41 +0000 2024,0,nih berhenti makan coklat candu banget,B,1
Sun Mar 12 13:47:23 +0000 2023,0,mual dah mau muntah bukan garagara makanan sakit kebanyakan overthinking tolol kan,B,1
Sun Mar 16 19:40:56 +0000 2025,4,fxmario aneh banget kepengen makan roti disuruh makan bayam pengen makan fries disuruh makan wortel bagaimana orang kagak makin binge eating sih maemunahhhhh grrr emosi liatnya,B,1
Sun Mar 17 11:17:26 +0000 2024,0,fak masuk fase mulai binge eating hari buka puasa makan banyak puol sama sekali gaada rasa kenyang puas allah,B,1
Sun Mar 17 11:51:19 +0000 2024,0,baru buka pake kolek sayap ayam tahu tiga pake sambel ijo lihat akun lewat rasanya mau muntahin semua makanan saur,B,1
Sun Mar 24 11:20:33 +0000 2024,0,berhenti makan tahu petis huaaa,B,1
Sun Mar 24 15:22:38 +0000 2024,0,stop muntahin makanan tiap abis makan,B,1
Sun Mar 31 09:33:36 +0000 2024,0,lu prnah makan tbtb mood kalau dipaksain rasanya mau muntah terus malah nangis feeling guilty ngabisin makanan,B,1
Sun Mar 31 10:53:21 +0000 2024,0,berhenti makan nastar help,B,1
Sun Mar 31 12:45:16 +0000 2024,0,muntahin makanan piring terus diliat orang masak,B,1
Sun Mar 31 18:16:53 +0000 2024,1,no more kila muntahin semua makanan selesai makan️,B,1
Sun May 12 03:41:02 +0000 2024,0,saking capenya hari ngangkut air perutku mual terus tau kemaren abis makan tuh bawaannya mau muntahin makanan masuk perut,B,1
Sun May 12 14:16:18 +0000 2024,0,pengen ngilang dr sosmed ampe awal januari hidup mulai kerasa gaenak nya alias tiap stres bawaanya pengen makan manis terus gula craving parah,B,1
Sun Nov 03 15:35:33 +0000 2024,0,stop muntahin makanan selalu,B,1
Sun Nov 10 23:59:47 +0000 2024,0,bjirr bangun tidur langsung mual muntahin makanan semalem hamil anak sapeeee,None,0
Sun Nov 17 10:45:15 +0000 2024,0,muntahin makanan kasih diam,B,1
Sun Nov 24 02:10:08 +0000 2024,2,sama sung binge eating bedanya makan kentang goreng dimsum nasi padang kopi susu opera cake ditutup nasi goreng kamu makan dessert doang pamer,B,1
Sun Oct 01 11:59:12 +0000 2023,0,apa tadi makan mie ayam kost pas awal makan enak² ku aduk² apa² pas sisa dikit malah banyak belatung weh sempet ngefoto ngevideoin soalnya syok jadi langsung ku buang terus maksa buat muntahin tuh makanan,None,0
Sun Oct 01 15:37:58 +0000 2023,0,kerjaannya muntahin makanan kalau abis makan,B,1
Sun Oct 20 09:00:01 +0000 2024,0,ed eating disorder papa mun nya muntahmuntah dn mau makan penting sixpek,B,1
Sun Oct 27 13:18:55 +0000 2024,0,update paginya telat jaga igd meng igd kan diri sendiri dulu alias tengah presentasi referat muntahin semua makanan hari kata bukan ed twt anoreksia bukan jir auk ah ngadu dokternya,B,1
Sun Oct 29 12:38:24 +0000 2023,0,merasa bersalah makan piring nasi goreng ditambah setengah bungkus biskuit roma gelas es teh manis diatas jam malam,B,1
Sun Sep 01 12:53:25 +0000 2024,0,terjebak diantara binge eating bulimia workout binge eating bulimia fisikku baikbaik pikiranku butuh istirahat tiap malam insomnia pengen istirahat butuh support butuh pelukan pelukan ibu bapak cuma diam,B,1
Sun Sep 22 17:15:10 +0000 2024,0,kadang mikir lapar banget lalu sadar binge eating belom makan bener hari,B,1
Sun Sep 29 14:21:32 +0000 2024,0,bete dikit langsung beli makan terus sekarang nyesel,B,1
Thu Apr 04 15:03:25 +0000 2024,0,pertama kali muntah beberapa menit makan berasa jadi kaya bulimia nervosa anjir sumpah isi perutku keluar semua langsung ngerasa kosong,B,1
Thu Apr 06 22:24:43 +0000 2023,0,bisabisanya muntahin makanan sahur pas menit azan subuh tt,B,1
Thu Apr 13 01:00:00 +0000 2023,0,minggu kemaren fase pengen muntahin makanan makan dikit minggu fase mau binge hadeh,B,1
Thu Apr 18 03:50:06 +0000 2024,0,binge eating pas makanannya pengen makan istighfar,B,1
Thu Apr 18 09:45:30 +0000 2024,0,cara orang nanggepin stress memang beda beda milih buat jalan jalan milih buat nongkrong sama temen milih buat cari pelarian makanan nah ternyata orang pelariannya makanan rentan kena binge eating disorder loh,None,0
Thu Apr 25 12:43:36 +0000 2024,1,bulimia ku makin parah bremgsek minum air pengen ku muntahin bremgsek bajingan,B,1
Thu Aug 15 20:42:04 +0000 2024,0,kalau stress binge eating kalau sekali stress mogok makan tandanya tertolong ygy yk,B,1
Thu Dec 12 05:41:08 +0000 2024,0,semester turun kilogram padahal kalau stress binge eating gila,B,1
Thu Dec 19 10:25:15 +0000 2024,0,suka stress binge eating c,B,1
Thu Dec 31 15:14:27 +0000 2020,0,hari cheating day merasa bersalah makan bnyak maafkan aq badanku [URL],B,1
Thu Feb 01 12:43:36 +0000 2024,8,jangan muntahin makanan kamu makan baby melukai kerongkongan efek jangka panjangnya kena penyakit bulimia malah anoreksia toloooong sakit banget bayanginnya bilangin nunew makan apa mau,B,1
Thu Feb 06 10:40:50 +0000 2025,4,gamau berat badan naik ngemil terus,B,1
Thu Feb 06 15:19:01 +0000 2025,0,jam segini selalu lapar plisss,B,1
Thu Feb 06 18:24:32 +0000 2025,0,jam segini kebiasaan banget selalu lapar,B,1
Thu Feb 13 03:59:22 +0000 2025,3,time keeper ngemil terus [URL],B,1
Thu Feb 13 09:11:27 +0000 2025,1,gini kalau rumah selalu ngemil terus [URL],B,1
Thu Feb 20 06:40:33 +0000 2025,0,nyesel makan mie bjir apalah niat diet,B,1
Thu Feb 20 06:48:36 +0000 2025,88,padahal lapar coba nahan makan tpi selalu pengen makannn ihhh kalau video makanan lewat tuh nafsu nya tuh gilaan banget dah,B,1
Thu Feb 20 10:01:06 +0000 2025,266,sedang fase makan asam lambung makan dikit kenyang makan banyak muntah,B,1
Thu Feb 20 14:45:46 +0000 2025,1,tmi kan kalau stres larinya makanan pengen manis ganti buah buah available rumah cuman pepaya akhirnya makanlah pepaya buah beratnya keknya setengah kilo turns out pepaya laxative gaada nyegah binge eating pepaya,B,1
Thu Feb 20 15:49:43 +0000 2025,1,jam segini selalu lapar bjirr,B,1
Thu Feb 20 16:07:37 +0000 2025,0,siapa tiap jam segini selalu lapar gweh,B,1
Thu Feb 27 02:44:12 +0000 2025,2,kalau makan jam jam sore menuju malam tuh udahannya suka nyesel soalnya kenyangggg banget mau muntah kalau makan tengah malem lapar banget,B,1
Thu Feb 27 06:20:05 +0000 2025,0,pengen kurus maunya makan terus,B,1
Thu Feb 29 11:41:21 +0000 2024,4,nih sedih mulalah nak binge eating,B,1
Thu Jan 02 11:00:27 +0000 2025,0,hi kasih ak ide jajan apa shopee duit selama liburan lari makanan menderita insecure sama berat badan jajan oon [URL],B,1
Thu Jan 09 11:11:57 +0000 2025,0,kacian cekali acakadut ngeong minta makan tega muntahin makanan terus,B,1
Thu Jan 16 09:44:49 +0000 2025,0,februari kilogram kannnnnnnnnn nih mau bikin baju buat nikahan sepupu ayo jangan ngemil terus,B,1
Thu Jan 23 06:00:54 +0000 2025,0,tiap suka sama suatu makanan mau dimakan terus kaya dimakan terus enek baru gamau dimakan,B,1
Thu Jan 23 12:35:34 +0000 2025,0,gasih ngemil terus gausah gundud,B,1
Thu Jan 23 16:13:15 +0000 2025,0,muntahin makanan efektif banget buat nurunin berat badan abis perut tadinya penuh sma makanan air jdi lgsg kosong muntah jdi inget drakor gangnam beauty karakter cwe antagonisnya muntahin makanan jaga berat badannya terus kalau gasalah idol korea gt,B,1
Thu Jan 23 21:44:34 +0000 2025,0,lapar kalau makan takut mual terus muntah padahal gaada gejala anoreksia ato bulimia,B,1
Thu Jan 30 00:28:50 +0000 2025,0,pagi pagi muntahin makanan semalem gara gara aslam perut rasanya plong naik asamnya kuat puasa,B,1
Thu Jan 30 11:28:49 +0000 2025,5,fikir penulisan perlu deadline realistik contohnya perlu siapkan buku tambah montel botak asal stress je binge eating rambut gugur buhuhu,B,1
Thu Jan 30 13:59:58 +0000 2025,0,bagaimana sih caranya ngemil terus berat banget bree,B,1
Thu Jan 30 15:27:40 +0000 2025,1,selalu lapar jam segini sih pr banget ugh,B,1
Thu Jul 11 05:28:31 +0000 2024,0,well stresnya kali binge eating,B,1
Thu Jul 18 03:23:37 +0000 2024,0,dapet kabar mbah jawa meninggal alasan kuatnya berawal kepikiran gamau makan terus nyerang lambung [URL],B,1
Thu Jun 13 09:07:01 +0000 2024,0,menyadari bentuk depresi bukan orang ngurung diri kamar nangis terus gamau makan but ketawa terus happy terus duluanin perasaan orang binge eating bentuk depresi,B,1
Thu Jun 22 16:33:28 +0000 2023,0,macam bulimia bukan sakit ye muntah muntah camni,B,1
Thu Jun 25 02:51:39 +0000 2020,0,selalu merasa bersalah makan,B,1
Thu Jun 29 14:31:23 +0000 2023,0,sekarang gamau makan aromanya sedap gamau makan bahkan kepikiran mau muntah tiap kali makan makin kurus kalau makan banyak dikomentarin,B,1
Thu Mar 07 03:25:42 +0000 2024,14,fak rasa nak binge eating,B,1
Thu Mar 16 23:17:20 +0000 2023,0,bagaimana menghilangkan rasa bersalah makan mie goreng nasi jam pagiiii,B,1
Thu Mar 20 18:21:57 +0000 2025,0,nahan diri makan pedes hampir sebulan jaga pola makan muntah wtf is wrong with me,B,1
Thu Mar 21 10:25:33 +0000 2024,0,berhenti makan udangggg,B,1
Thu May 09 02:41:21 +0000 2024,14,nyesel ngesave nomer mixue deket rumah tiap hari jadi pgn makan eskrim terus,B,1
Thu May 16 16:42:05 +0000 2024,0,harihari mual perut kosong kalau mual kekenyangan kadang sadar kalau makanannya enak suka maksain makan terus sosoan perut kuli padahal sekuli dulu,B,1
Thu May 23 07:37:08 +0000 2024,2,binge eating nasi warteg nasi mentai indomie telor sosis for today s brunch stres banget lihat leaks,B,1
Thu May 27 21:23:38 +0000 2021,0,cara merasa bersalah makan,B,1
Thu Nov 07 13:11:04 +0000 2024,0,kalau kehidupan selanjutnya beneran berharap banget nyokap bokap ketemu berharap buat lahir berharap banget buat keluarga gaada jangan pernah capek banget nangis makan terus selalu kepikiran buat suicide tiap harinya,B,1
Thu Nov 14 10:46:40 +0000 2024,0,acane la nak kurus stress je rasa nak binge eating,B,1
Thu Nov 21 15:44:49 +0000 2024,2,bahkan binge eating anjg,B,1
Thu Nov 21 16:14:27 +0000 2024,0,kalau stress either binge eating makan sama sekali,B,1
Thu Nov 21 18:47:49 +0000 2024,1,binge eating cok kotu cooook,B,1
Thu Nov 23 12:06:40 +0000 2023,0,semoga penyakit skip makan berujung pusing terus nyesel sendiri cepet sembuh,B,1
Thu Oct 05 04:38:51 +0000 2023,0,benci banget kalau kerja begadang siangnya craving gula parah banget argh,B,1
Thu Oct 24 16:39:53 +0000 2024,1,perut rasanya lapar terus ngerasa bersalah makan,B,1
Thu Oct 31 10:21:27 +0000 2024,0,am i doing something a dumb today ky salah perut maunya muntahin makanan muluuu,B,1
Thu Oct 31 13:26:38 +0000 2024,0,pgn muntahin makanan banget rasanya,B,1
Thu Oct 31 16:42:23 +0000 2024,2,salah nih kalau abis makan manis jadi craving laperan parah,B,1
Thu Oct 31 17:26:02 +0000 2024,0,minggu gamakan diatas jam malem but malem craving parah akhirnya drpd bikin mie makan nasi untung ayam geprek,B,1
Thu Sep 05 10:53:08 +0000 2024,0,mood craving pms parah bgttt mana pup lancar gede banget nih perut,B,1
Thu Sep 12 06:09:12 +0000 2024,0,bila stop makan malam so next day tgh hari auto pecah peluh nak muntah then rasa nak demam,B,1
Thu Sep 28 15:23:45 +0000 2023,0,bagaimana nahan nafsu sih berhenti makan‍,B,1
Tue Aug 06 07:49:42 +0000 2024,0,hari binge eating atleast agustus huek,B,1
Tue Aug 06 19:05:26 +0000 2024,0,singkat padat binge eating,B,1
Tue Aug 08 03:54:04 +0000 2023,0,craving parah anjir,B,1
Tue Aug 13 13:09:58 +0000 2024,0,seharian mual hari langsung binge eating tandanya apa,B,1
Tue Dec 05 06:52:29 +0000 2023,1,pengen muntahin semua makanan habis makan selama tujuh hari belakang,B,1
Tue Dec 17 08:30:28 +0000 2024,0,njit hari binge eating,B,1
Tue Dec 20 05:49:13 +0000 2022,0,merasa bersalah makan nasi padang sebungkus,B,1
Tue Dec 24 03:55:06 +0000 2024,2,resolusi tahun makan lebih pelan binge eating tiap trigger food jangkauan konsisten menu workoutnya tahun konsisten weightlifting achieved sekarang perlu perbaiki caraku makan,B,1
Tue Dec 24 09:10:05 +0000 2024,1,resolusinya kan jadi sisa tahun mau binge eating mampus and went ape shit,B,1
Tue Dec 24 12:08:20 +0000 2024,0,baru merasa bersalah pengen diet makan hokben porsi,B,1
Tue Dec 31 01:20:26 +0000 2024,0,jejeasp overthinking makanan hari,B,1
Tue Dec 31 02:46:58 +0000 2024,0,mnding binge eating herb lemon chicken ekor bersosialisasi,B,1
Tue Dec 31 05:12:38 +0000 2024,14,kuat kepikiran terus pengen makan gacoan [URL],B,1
Tue Feb 04 08:16:41 +0000 2025,0,momomeowclub slow feeder custom minta linknya kak pengen lihat mana tau cocok hiko gampang muntah makan kecepetan sekarang jarang muntah makannya dijagain dicolek diingetin makan pelanpelan,None,0
Tue Feb 04 15:44:11 +0000 2025,0,jam segini selalu lapar dah,B,1
Tue Feb 11 09:49:41 +0000 2025,0,muak banget jadi picky eater ajg mau dipaksa makan muntah,B,1
Tue Feb 11 13:35:50 +0000 2025,0,lapar samsek dri pagi maunya ngemil terus,B,1
Tue Feb 11 19:51:02 +0000 2025,0,paling males tiap jam segini selalu lapar,B,1
Tue Feb 11 23:51:16 +0000 2025,0,sekarang entah tiba tiba makan makanan tertentu minuman manis terus makanan bertepung tiap kali minummakan suka nyesel khawatir padahal alergipenyakit apa apa apa garagara konten bu dokter jadi pengen banyakin real food,B,1
Tue Feb 18 11:02:19 +0000 2025,0,ngemil coklat terus njir disini citacita kurus hobi ngemil,B,1
Tue Feb 18 11:26:48 +0000 2020,0,merasa bersalah makan nasi padang,B,1
Tue Feb 18 13:09:19 +0000 2025,0,tahap makan coklat seabrek takut gendut takutnya stresssssss ajg,B,1
Tue Feb 18 14:50:29 +0000 2025,0,selalu lapar jam segini sih bngsstttt,B,1
Tue Feb 18 18:58:52 +0000 2025,1,asli kalau lapar selalu malem malem [URL],B,1
Tue Feb 21 15:04:38 +0000 2023,0,stop muntahin makanan,B,1
Tue Feb 25 04:55:23 +0000 2025,0,habis makan jadi pengen muntahin makanan perut,B,1
Tue Feb 25 10:17:20 +0000 2025,0,kebiasaan jir abis makan pengen muntah terus nyesel makan,B,1
Tue Feb 25 13:35:20 +0000 2025,0,target ramadhan turun kilogram ‍️‍️‍️ bro cukup binge eating,B,1
Tue Feb 25 14:57:53 +0000 2025,0,selalu lapar tengah malam,B,1
Tue Jan 07 13:16:58 +0000 2025,0,makan apa yah makan apa bawaannya mau muntah terus do my eating disorder kicking again,B,1
Tue Jan 07 13:48:36 +0000 2025,2,gwe kalau zaman sekolah program beginian dijulidin sama guru sering muntahin makanan gwe makan,B,1
Tue Jan 14 13:05:31 +0000 2025,0,cara muntahin makanan masuk perut bagaimana,B,1
Tue Jan 21 14:24:02 +0000 2025,1,bayangin lu abis binge eating week bner bkin gendut besok lu mau maksi mie instant lu inget janjian sama tmnlu sblm cabut ️,B,1
Tue Jan 21 14:48:27 +0000 2025,0,libur semester jarang makan ngemil terus,B,1
Tue Jan 21 15:57:55 +0000 2025,3,tw jijik dongo minum air galonku ku tinggal bulan kos lihat airnya bersih apa engga dalemnya serangga pantes rasa airnya manis bau semut i cant identify serangga apa skrng mau muntahin semua makanan ku,None,0
Tue Jan 21 18:40:58 +0000 2025,0,yh selalu lapar craving makanan malem malem pdhl makan malem,B,1
Tue Jan 23 11:42:19 +0000 2024,0,pikiran kosong penuh perut langsung ngerasa bersalah makan rasanya mual kalau keinget abis makan an kotor,B,1
Tue Jan 23 12:08:02 +0000 2024,0,orang kalau stress jadi nafsu makan kok malah pengen muntahin makanan ku makan,B,1
Tue Jul 09 06:51:51 +0000 2024,0,suer sensitif asam lambung memikirkan segala nya padahal penting usah baper segini nya muntahin makanan dimakan tuh allah dahlah jujur jgn senggol mode senggol dikit nanang ismail,B,1
